,<TICKER>,<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<RETURN>,<LOG_CLOSE>,<LOG_RETURN>
5739930,LLY.US,2016-12-08,59.3846,59.5768,58.7962,59.5130780757758,5432578.3854663,0.9972603937564365,4.086196087992064,-0.0027433658328478387
5739931,LLY.US,2016-12-09,59.6748,60.3762,59.5352,60.09818293121677,4911731.7246657,1.0098315340822395,4.095979606994532,0.009783519002468143
5739932,LLY.US,2016-12-12,60.2059,60.7002,59.7085,59.88537477498106,5954035.7655733,0.9964589918387504,4.09243231462454,-0.003547292369990737
5739933,LLY.US,2016-12-13,60.2158,61.0103,60.2158,60.79283163361901,6708789.9396175,1.0151532300173074,4.1074718812584345,0.015039566633894118
5739934,LLY.US,2016-12-14,60.5972,61.039,59.8145,59.938380551622814,6932785.6299368,0.9859448711462278,4.093317043699418,-0.014154837559016198
5739935,LLY.US,2016-12-15,62.3219,63.4006,61.6918,63.2177167435602,16170702.512316,1.054711791706034,4.146584590089087,0.05326754638966822
5739936,LLY.US,2016-12-16,64.528,65.2809,63.5512,64.92802423307288,19854813.731641,1.0270542432978156,4.173279336873264,0.026694746784177346
5739937,LLY.US,2016-12-19,65.0779,65.9713,64.9113,65.02506531581695,6890498.6176014,1.0014945947283984,4.174772815806597,0.0014934789333332556
5739938,LLY.US,2016-12-20,65.2245,65.6256,64.6518,64.98985336663415,6776509.1208857,0.9994584865234387,4.174231155658662,-0.0005416601479360068
5739939,LLY.US,2016-12-21,64.944,65.4394,64.739,64.87592695489928,5701789.5124311,0.9982470123283375,4.172476629706122,-0.0017545259525388458
5739940,LLY.US,2016-12-22,64.7935,65.0779,64.3695,64.88244569460505,5450907.030831,1.0001004801011983,4.172577104759534,0.00010047505341110493
5739941,LLY.US,2016-12-23,65.0779,65.5365,64.8806,65.35518873872779,2902415.7435178,1.0072861471090022,4.179836836133702,0.007259731374167817
5739942,LLY.US,2016-12-27,65.5889,65.9426,65.2522,65.37789915384117,3146577.2843877,1.0003474921509932,4.18018426792328,0.00034743178957867326
5739943,LLY.US,2016-12-28,65.2372,65.3423,64.625,64.70696609317075,3634487.4996876,0.989737616696865,4.169868863302627,-0.010315404620653593
5739944,LLY.US,2016-12-29,64.9956,65.4195,64.8639,65.1471291556168,3423458.2382776,1.006802406124439,4.1766482374520955,0.006779374149468507
5739945,LLY.US,2016-12-30,65.0689,65.3166,64.8539,65.14243175838695,3313043.2160477,0.9999278955605453,4.1765761304129905,-7.210703910477162e-05
5739946,LLY.US,2017-01-03,65.4869,66.1288,65.1283,66.07071402342885,4091383.2687582,1.0142500401041965,4.19072559305815,0.014149462645159728
5739947,LLY.US,2017-01-04,66.3775,66.4231,65.8733,66.18441833551437,3411705.1723538,1.0017209487405447,4.192445062663179,0.0017194696050287317
5739948,LLY.US,2017-01-05,66.3577,68.964,65.9188,66.95180637565066,3738304.7345021,1.0115946934253635,4.203973052738858,0.011527990075678759
5739949,LLY.US,2017-01-06,66.8312,67.3642,66.4498,67.0180919986634,2593218.1485138,1.0009900498074813,4.20496261277027,0.0009895600314124616
5739950,LLY.US,2017-01-09,67.0155,67.8594,66.8729,67.55091234757737,3617979.9082545,1.0079503956771045,4.2128815705707705,0.007918957800500595
5739951,LLY.US,2017-01-10,67.7001,67.803,67.1393,67.54797058185557,4018940.8550361,0.9999564511326411,4.212838020755132,-4.35498156383665e-05
5739952,LLY.US,2017-01-11,67.7595,68.125,65.5365,66.65577748123232,8696315.8596958,0.9867917112396134,4.199541726757343,-0.01329629399778876
5739953,LLY.US,2017-01-12,66.2904,68.6371,66.21,68.33602700875136,13437995.064775,1.025207860308765,4.224437109333628,0.02489538257628501
5739954,LLY.US,2017-01-13,68.125,69.1849,67.6436,68.55856719920158,6326059.7212208,1.0032565573415868,4.227688375576421,0.003251266242793049
5739955,LLY.US,2017-01-17,68.2458,68.2458,67.1918,68.0648755422638,5543062.0505276,0.9927989793674755,4.220461302449782,-0.007227073126639984
5739956,LLY.US,2017-01-18,68.4766,68.8224,68.0864,68.66489537335688,3794281.9538338,1.00881541068448,4.229238084255123,0.008776781805341619
5739957,LLY.US,2017-01-19,68.6094,68.7421,67.9833,68.0542571253454,5011897.7665364,0.9911069805802337,4.22030528592614,-0.008932798328983109
5739958,LLY.US,2017-01-20,68.2092,68.558,67.7258,68.02963174794725,4930627.6828405,0.9996381508161525,4.219943371259079,-0.0003619146670606181
5739959,LLY.US,2017-01-23,67.5217,68.0864,67.4513,67.59476429982124,5707637.2759713,0.9936076759942312,4.213530528863344,-0.006412842395735623
5739960,LLY.US,2017-01-24,67.4841,67.6901,65.6871,66.29320600709724,7437821.2221496,0.9807446877549444,4.19408741844327,-0.01944311042007397
5739961,LLY.US,2017-01-25,66.4835,66.955,65.7762,66.29252777001697,5448498.4750211,0.9999897691313919,4.194077187522327,-1.0230920943767515e-05
5739962,LLY.US,2017-01-26,66.4053,66.7302,66.014,66.05193524700371,4227455.5680292,0.9963707444699057,4.1904413302666415,-0.0036358572556852496
5739963,LLY.US,2017-01-27,66.3498,66.7767,65.9832,66.76393887274712,3531875.5522313,1.010779451398068,4.201163097543694,0.010721767277052797
5739964,LLY.US,2017-01-30,66.5003,66.5766,65.7584,66.15724443207472,6672580.8461973,0.9909128423080494,4.192034399788718,-0.009128697754975976
5739965,LLY.US,2017-01-31,65.7584,68.443,65.5365,68.22588254016424,7863403.7467849,1.0312685046943488,4.222824002240516,0.030789602451798244
5739966,LLY.US,2017-02-01,68.9908,69.5832,68.1161,68.73250136486739,5599631.8190045,1.0074256104258514,4.2302221785476135,0.007398176307097201
5739967,LLY.US,2017-02-02,68.1834,68.9997,67.7962,68.54550390927649,4325537.088631,0.9972793445331166,4.227497815371184,-0.0027243631764285203
5739968,LLY.US,2017-02-03,68.6094,68.974,67.9378,68.40367949116187,4331676.5842033,0.997930944992361,4.22542661691211,-0.0020711984590742684
5739969,LLY.US,2017-02-06,68.125,68.9423,67.9833,68.93127164888722,3201677.2887157,1.0077129207324809,4.233109945137186,0.0076833282250758465
5739970,LLY.US,2017-02-07,68.7967,69.0899,68.4766,68.8202420610882,3778841.3546434,0.9983892711516397,4.2314979176704455,-0.0016120274667405328
5739971,LLY.US,2017-02-08,68.5817,69.6565,68.3617,69.18234904003488,3185934.8629592,1.005261634776368,4.236745758411515,0.005247840741068872
5739972,LLY.US,2017-02-09,69.1849,69.6001,68.8065,68.81724067558599,3345196.3257108,0.9947225214304648,4.231454304761477,-0.005291453650038067
5739973,LLY.US,2017-02-10,68.964,69.3009,68.7243,68.89907570789643,2934195.3554233,1.0011891646847078,4.232642762949899,0.0011884581884222306
5739974,LLY.US,2017-02-13,69.1602,69.5902,69.1255,69.34066826260309,2352695.687147,1.0064092667451567,4.239031577686686,0.0063888147367872
5739975,LLY.US,2017-02-14,69.0997,70.2845,68.8759,70.27400395489268,3712765.5635087,1.0134601485055625,4.252401943158072,0.013370365471386212
5739976,LLY.US,2017-02-15,69.8487,71.8082,69.5882,71.55585232463764,4788868.1231199,1.0182407191508223,4.270478296153538,0.018076352995465988
5739977,LLY.US,2017-02-16,71.3732,71.6675,70.8037,71.37123807011984,4071432.4317813,0.9974199978265896,4.267894960038902,-0.0025833361146361004
5739978,LLY.US,2017-02-17,71.4496,72.2193,71.3912,71.67965254918533,3484271.7488438,1.0043212712488254,4.2722069214058385,0.004311961366936445
5739979,LLY.US,2017-02-21,71.4793,72.1015,71.4239,71.65487019326756,3565332.8756859,0.9996542623319669,4.271861123956758,-0.00034579744908012683
5739980,LLY.US,2017-02-22,71.7032,72.4075,71.6209,72.2862718452818,3890377.8795999,1.008811706033536,4.280634233477055,0.00877310952029616
5739981,LLY.US,2017-02-23,72.5571,73.8935,72.3421,73.61122218930963,6942096.8280887,1.018329211207125,4.298797489509867,0.018163256032812533
5739982,LLY.US,2017-02-24,73.4843,74.2154,73.3219,73.88827925031623,4504349.6448134,1.003763788356809,4.302554212537998,0.0037567230281300404
5739983,LLY.US,2017-02-27,73.8528,74.3601,73.6982,74.06017881059282,3481676.444155,1.002326479409464,4.304877989884291,0.0023237773462940208
5739984,LLY.US,2017-02-28,73.844,74.4284,73.628,73.83659231712892,4118410.3740614,0.9969810160189362,4.301854439578332,-0.003023550305959798
5739985,LLY.US,2017-03-01,74.3948,75.0158,73.9766,74.76704132927904,3836357.9904086,1.0126014619980541,4.314377163937058,0.012522724358726752
5739986,LLY.US,2017-03-02,74.7781,74.8475,73.8558,73.92611800878737,3781499.245443,0.988752753813165,4.303066189178964,-0.011310974758093817
5739987,LLY.US,2017-03-03,73.7329,74.8048,73.6468,74.69656202740069,2971766.2014787,1.0104218108479839,4.313434067350071,0.01036787817110686
5739988,LLY.US,2017-03-06,74.2244,75.1417,73.9589,74.75123767055106,4437401.685942,1.0007319700086106,4.314165769599288,0.0007317022492170937
5739989,LLY.US,2017-03-07,73.9589,74.1282,72.5491,73.77111920059932,6247920.9619685,0.9868882643218377,4.30096731626817,-0.013198453331118477
5739990,LLY.US,2017-03-08,73.7696,74.8801,73.7082,74.37439334798951,5037991.1274456,1.0081776466715893,4.309111707166841,0.008144390898670691
5739991,LLY.US,2017-03-09,74.6008,75.5806,74.4571,75.38332189858322,6574659.828686,1.013565536539882,4.32258605556769,0.013474348400849644
5739992,LLY.US,2017-03-10,75.3408,75.3823,74.8058,75.2195022157604,4071269.9097841,0.9978268444704094,4.320410535309051,-0.0021755202586390115
5739993,LLY.US,2017-03-13,75.3496,75.3823,74.7414,75.02432694866583,2521427.8416875,0.997405257129531,4.317812420258744,-0.0025981150503070734
5739994,LLY.US,2017-03-14,74.892,75.3823,74.8227,75.30439480494411,3183797.8501136,1.0037330272415494,4.3215384970462205,0.0037260767874756585
5739995,LLY.US,2017-03-15,75.2774,76.802,75.2229,76.56956135390907,5477125.5639618,1.0168007000420365,4.3381996264147356,0.016661129368515885
5739996,LLY.US,2017-03-16,76.267,76.267,74.7137,75.78521768442211,5319508.500797,0.9897564560170108,4.32790325627406,-0.010296370140676058
5739997,LLY.US,2017-03-17,75.2823,75.5606,74.7414,74.86287334606763,6490169.5886476,0.9878294954275223,4.315658084668713,-0.012245171605346829
5739998,LLY.US,2017-03-20,75.429,75.6617,74.8643,74.95058774038752,3501448.6078803,1.0011716674821498,4.316829066284205,0.0011709816154916077
5739999,LLY.US,2017-03-21,75.1951,75.7409,74.5621,74.65747127959119,4561213.1642294,0.9960892039724676,4.312910603097563,-0.003918463186642113
5740000,LLY.US,2017-03-22,74.9733,75.3823,74.4205,75.22174803522016,3196862.1960028,1.007558208789523,4.320440391740797,0.007529788643234528
5740001,LLY.US,2017-03-23,74.8246,75.8292,74.8246,75.27695287045373,3388402.9500925,1.0007338946072846,4.32117401717912,0.0007336254383236495
5740002,LLY.US,2017-03-24,75.1614,75.7668,74.7721,75.05873725931406,2780526.2645017,0.9971011630675964,4.318270970481353,-0.0029030466977677982
5740003,LLY.US,2017-03-27,74.8048,75.2873,74.6622,75.1098292863802,2624996.750966,1.0006806939329347,4.318951432847251,0.0006804623658977429
5740004,LLY.US,2017-03-28,75.1317,75.7866,74.9267,75.56521881290396,3089855.0884476,1.006062981780819,4.324996108709071,0.0060446758618199915
5740005,LLY.US,2017-03-29,75.3823,75.5706,75.1803,75.2900815440214,2317924.0553669,0.9963589430004327,4.321348406927209,-0.0036477017818619165
5740006,LLY.US,2017-03-30,75.3993,75.7409,74.9654,75.57349722966185,3594376.8688804,1.0037643163591838,4.325105655977738,0.003757249050529122
5740007,LLY.US,2017-03-31,75.2516,75.7321,74.9654,74.99812755883154,3535163.3419517,0.9923866210785269,4.317463147342411,-0.007642508635326502
5740008,LLY.US,2017-04-03,75.0109,75.6162,74.9554,75.299504874657,2725348.532262,1.0040184645355186,4.3214735594144695,0.004010412072057653
5740009,LLY.US,2017-04-04,75.3656,77.0248,75.1516,76.76164352236525,5187190.3587167,1.0194176395999164,4.340705082092738,0.019231522678268845
5740010,LLY.US,2017-04-05,76.6058,77.3201,76.2947,76.35493012369038,4549532.7789502,0.9947016064272208,4.335392602254315,-0.005312479838422808
5740011,LLY.US,2017-04-06,76.2046,76.5871,75.8906,76.10665754083563,3011056.1466725,0.9967484407037952,4.3321357451519775,-0.003256857102337526
5740012,LLY.US,2017-04-07,76.0877,76.3731,75.7043,76.07798830831908,3149930.688579,0.9996233019102019,4.3317589760936315,-0.00037676905834658814
5740013,LLY.US,2017-04-10,76.1958,76.5414,75.9906,76.20757887416332,2227675.8931409,1.0017033910691624,4.333460918037611,0.0017019419439796928
5740014,LLY.US,2017-04-11,76.2046,76.802,76.0689,76.62123078916011,3027353.7717984,1.005427962954706,4.338874202692952,0.0054132846553409004
5740015,LLY.US,2017-04-12,76.4453,76.9803,76.3828,76.90053241133349,2854464.6881609,1.0036452249500134,4.342512799911995,0.0036385972190423766
5740016,LLY.US,2017-04-13,76.7039,76.9615,76.483,76.56983042186458,2436687.2572063,0.9956996137855065,4.338203140441433,-0.004309659470561394
5740017,LLY.US,2017-04-17,72.4868,73.9925,72.3174,73.45378177910943,13934570.428052,0.9593044855188114,4.2966563890971505,-0.04154675134428258
5740018,LLY.US,2017-04-18,73.0306,73.2,72.1202,72.40136332237147,9209149.4794157,0.9856723720515466,4.282225129633876,-0.014431259463274185
5740019,LLY.US,2017-04-19,72.3262,72.8533,71.2216,72.12192173788632,6172777.250951,0.9961403822847795,4.278358044373429,-0.0038670852604470256
5740020,LLY.US,2017-04-20,72.3887,73.2882,71.9974,73.06666246510795,3664470.284543,1.013099217331661,4.291372208902665,0.013014164529235605
5740021,LLY.US,2017-04-21,72.9494,73.3219,72.8196,73.01598162104396,3593619.7788311,0.9993063752694576,4.290678343503193,-0.0006938653994714785
5740022,LLY.US,2017-04-24,73.844,74.6543,73.7509,74.38029296862028,5379951.5419658,1.018685105880753,4.309191027298259,0.01851268379506603
5740023,LLY.US,2017-04-25,73.7429,73.7429,71.7735,72.40467093215322,10342215.494329,0.973438904881693,4.282270812948102,-0.02692021435015728
5740024,LLY.US,2017-04-26,72.5214,72.8533,72.1569,72.18934911710389,4959375.9061891,0.9970261336419703,4.279292515863074,-0.0029782970850277314
5740025,LLY.US,2017-04-27,72.1926,72.7533,71.9469,72.51816073595748,3609279.4294091,1.0045548494739882,4.283837023402277,0.004544507539202518
5740026,LLY.US,2017-04-28,72.5491,73.3317,72.3986,73.16909235757761,3546196.6676021,1.0089761187406587,4.292773096248516,0.008936072846239521
5740027,LLY.US,2017-05-01,73.1911,73.305,72.888,72.95908707269776,2688713.4495075,0.9971298634694885,4.289898832978056,-0.0028742632704595924
5740028,LLY.US,2017-05-02,73.091,73.091,72.6641,72.85472345612301,4040013.1947392,0.9985695597250175,4.2884673686467,-0.0014314643313568134
5740029,LLY.US,2017-05-03,72.4521,72.7196,72.4332,72.44453850207621,3783319.2899212,0.9943698234707619,4.282821282931134,-0.0056460857155662715
5740030,LLY.US,2017-05-04,72.5314,74.0866,72.4768,74.0390930816417,4001216.8722575,1.022010694146665,4.304593238597885,0.02177195566675128
5740031,LLY.US,2017-05-05,74.0539,74.1035,73.1742,73.56503015639487,3516827.6304132,0.9935971267945694,4.298169779078391,-0.006423459519493685
5740032,LLY.US,2017-05-08,73.4338,73.4754,71.6476,71.92351093497193,5280564.7981192,0.9776861476447006,4.2756032061989275,-0.022566572879463655
5740033,LLY.US,2017-05-09,72.0578,72.1648,71.6378,72.03346672592522,4473022.2680306,1.001528787868166,4.2771308266605805,0.0015276204616529081
5740034,LLY.US,2017-05-10,72.0765,72.3174,71.4991,72.26820094496061,4507158.9536227,1.0032586827998784,4.280384211460212,0.0032533847996313635
5740035,LLY.US,2017-05-11,72.4342,72.6858,71.7091,71.98775803695891,4368859.8001536,0.9961194148417326,4.276496077295322,-0.003888134164890042
5740036,LLY.US,2017-05-12,72.0845,72.3342,71.5546,71.96710952779753,3270606.8046093,0.9997131663810008,4.2762092025316925,-0.00028687476362962926
5740037,LLY.US,2017-05-15,71.9597,72.2291,71.2773,72.06282509953066,2837818.8016123,1.001329990496508,4.277538309374254,0.0013291068425617838
5740038,LLY.US,2017-05-16,71.9954,72.0568,70.353,70.88797987971817,7990270.8405111,0.9836969308628988,4.261100882912975,-0.01643742646127889
5740039,LLY.US,2017-05-17,70.4579,70.9166,69.9211,70.12013341512913,4992795.8798681,0.98916817116397,4.250209962719922,-0.010890920193052897
5740040,LLY.US,2017-05-18,70.5035,70.8363,70.029,70.26615926165785,3263130.7927368,1.0020825095363726,4.252290306839123,0.002080344119201484
5740041,LLY.US,2017-05-19,70.4401,70.6303,69.7496,69.81875636583622,5668897.4828799,0.9936327401337594,4.245902689513617,-0.006387617325506475
5740042,LLY.US,2017-05-22,69.9022,70.0022,68.961,69.08176490894166,7729985.3004997,0.9894442196444624,4.2352908017208115,-0.010611887792805343
5740043,LLY.US,2017-05-23,69.2692,70.3153,69.1146,69.99446378130784,6557950.3465732,1.0132118638481404,4.248416150083212,0.013125348362400856
5740044,LLY.US,2017-05-24,69.9854,70.243,69.815,69.96104024772679,2512270.0804523,0.9995224831825916,4.247938519218341,-0.0004776308648716612
5740045,LLY.US,2017-05-25,70.2708,70.4024,69.7764,70.3070302609331,1936012.5036768,1.0049454669624864,4.2528717975282895,0.004933278309948986
5740046,LLY.US,2017-05-26,70.1003,70.3073,69.7408,70.0388949299106,2494966.0302876,0.9961862230558258,4.249050729593447,-0.0038210679348423676
5740047,LLY.US,2017-05-30,69.9478,70.5947,69.7625,70.31474141652177,3616147.7503355,1.0039384757124912,4.2529814698145145,0.0039307402210668335
5740048,LLY.US,2017-05-31,70.4243,71.7091,70.4243,71.41223633107647,5762997.7192763,1.0156083190017509,4.2684692318480915,0.015487762033577006
5740049,LLY.US,2017-06-01,71.4278,71.9954,71.2316,71.77969339082792,3446933.0770701,1.005145575585224,4.273601614197771,0.005132382349679552
5740050,LLY.US,2017-06-02,72.2104,72.7384,71.7012,71.90737812644258,4463942.234707,1.00177884203154,4.275378875963575,0.0017772617658047235
5740051,LLY.US,2017-06-05,71.7864,71.8518,70.872,71.20591896427254,3136765.3973499,0.9902449626109773,4.265575946483379,-0.0098029294801972
5740052,LLY.US,2017-06-06,71.2573,71.304,70.666,70.97790664213608,2995447.9782179,0.9967978459452104,4.262368654562202,-0.0032072919211765423
5740053,LLY.US,2017-06-07,71.0346,71.3772,70.9711,71.24914721110187,3231649.9790372,1.003821478848811,4.26618285011014,0.003814195547938052
5740054,LLY.US,2017-06-08,71.3297,72.2004,71.1959,71.88156048876081,5121063.0854585,1.0088760820643254,4.2750197713174485,0.008836921207308442
5740055,LLY.US,2017-06-09,71.8785,72.8523,71.5209,72.72472900741921,5125533.9545625,1.011729969590605,4.286681478109891,0.011661706792442819
5740056,LLY.US,2017-06-12,72.6492,72.9444,72.3342,72.5969134854351,3167820.2217151,0.9982424751012674,4.284922406952282,-0.001759071157608676
5740057,LLY.US,2017-06-13,72.875,72.9444,72.0043,72.91567864123368,5006612.2685394,1.0043908912995667,4.289303686414731,0.0043812794624477945
5740058,LLY.US,2017-06-14,72.5957,73.2337,72.4798,73.22990271664122,4484320.0704715,1.0043094171413203,4.293603844608914,0.004300158194184178
5740059,LLY.US,2017-06-15,73.0356,73.7172,72.6502,73.63185788554391,3883402.5566132,1.0054889485577774,4.299077783787315,0.00547393917840039
5740060,LLY.US,2017-06-16,73.7983,74.0856,73.2763,73.48172875667946,5464047.0857251,0.9979610846014803,4.2970367869710895,-0.002040996816225217
5740061,LLY.US,2017-06-19,73.6013,74.2659,73.4665,73.89257924511244,2828370.3177983,1.0055911924689938,4.302612406743136,0.005575619772046222
5740062,LLY.US,2017-06-20,73.7786,75.0901,73.7786,74.25971003048407,4117332.2778314,1.0049684391737606,4.307568543953861,0.004956137210725766
5740063,LLY.US,2017-06-21,74.6146,74.8593,73.9232,74.15989521806446,4213750.2192318,0.998655868540577,4.306223508339456,-0.0013450356144060524
5740064,LLY.US,2017-06-22,74.3362,76.0579,74.3362,75.66498543144964,5451110.9404176,1.0202952041525883,4.326315509598822,0.020092001259366495
5740065,LLY.US,2017-06-23,75.4854,75.6825,75.1159,75.28719515518199,4377345.2654251,0.9950070660277875,4.321310069285527,-0.005005440313295196
5740066,LLY.US,2017-06-26,75.4597,75.7816,75.0723,75.63410003479223,3287531.3002961,1.0046077540662153,4.325907240150381,0.004597170864854781
5740067,LLY.US,2017-06-27,75.5379,75.6746,74.5156,74.51811789329456,2629796.7018781,0.9852449868381549,4.3110422890174265,-0.014864951132955669
5740068,LLY.US,2017-06-28,74.8841,75.3061,74.3898,74.5718033998993,3382539.0352981,1.000720435621866,4.3117624652501245,0.0007201762326979947
5740069,LLY.US,2017-06-29,74.5591,74.677,73.8588,74.21606348085773,2637024.3882145,0.9952295652938166,4.306980615703328,-0.004781849546796021
5740070,LLY.US,2017-06-30,74.4532,74.5978,73.5823,73.86277884919751,6367532.1046631,0.9952397821294936,4.302209031911883,-0.004771583791445052
5740071,LLY.US,2017-07-03,73.9509,74.3987,73.8707,74.21094582077392,1632293.212269,1.0047136998770008,4.306911657093842,0.0047026251819584555
5740072,LLY.US,2017-07-05,74.1491,74.2659,73.6091,74.21152857254758,2522487.7677564,1.0000078526390848,4.3069195097020945,7.85260825295108e-06
5740073,LLY.US,2017-07-06,73.8707,74.0945,73.0188,73.22800711922146,3778232.654244,0.9867470530220295,4.293577958708699,-0.013341550993395084
5740074,LLY.US,2017-07-07,73.2426,73.8945,73.0703,73.84987472697449,1913772.2263913,1.0084922099100768,4.302034312658746,0.008456353950046767
5740075,LLY.US,2017-07-10,73.8805,74.0945,73.4833,73.84100026623341,2525146.6680092,0.9998798310657413,4.301914136503623,-0.00012017615512357067
5740076,LLY.US,2017-07-11,73.9332,74.3362,73.4744,73.89982698113327,3018756.2571996,1.0007966673621398,4.302710486694761,0.000796350191138853
5740077,LLY.US,2017-07-12,74.2372,75.3933,74.1302,74.93205980642104,3930167.5042261,1.0139680005685439,4.316581833741091,0.013871347046328909
5740078,LLY.US,2017-07-13,74.9831,75.5836,74.6245,75.3966064490706,3280937.5506942,1.0061995712362595,4.322762266694295,0.006180432953204867
5740079,LLY.US,2017-07-14,75.4765,75.8955,75.205,75.69956283532954,2235195.3115098,1.0040181700546904,4.326772385464106,0.004010118769810976
5740080,LLY.US,2017-07-17,75.6568,75.8529,74.8593,75.0651280288596,2216607.2366216,0.99161904266409,4.3183561104361115,-0.008416275027994665
5740081,LLY.US,2017-07-18,74.9357,75.1723,74.677,75.11372155850984,1899518.7443981,1.0006473515855665,4.319003252580024,0.0006471421439122183
5740082,LLY.US,2017-07-19,74.9455,75.627,74.9455,75.58734849393889,2547408.1438163,1.0063054649084338,4.325288921217483,0.006285668637459222
5740083,LLY.US,2017-07-20,75.8529,76.3828,75.7459,76.05709568816654,3321131.9661334,1.0062146272304462,4.331484317287325,0.00619539606984206
5740084,LLY.US,2017-07-21,75.9342,76.2392,75.6568,75.97684424349202,3405559.620061,0.998944852627511,4.330428612854959,-0.0010557044323658382
5740085,LLY.US,2017-07-24,75.9698,76.7494,75.8351,76.05106453410117,4398848.6417294,1.0009768804080792,4.331405016425889,0.0009764035709299959
5740086,LLY.US,2017-07-25,75.1427,75.736,72.4788,73.75927350263697,14841528.976135,0.9698651025399314,4.300806729723652,-0.030598286702237028
5740087,LLY.US,2017-07-26,73.198,73.4744,72.7176,73.44380320099955,7834486.9447188,0.9957229743914691,4.296520531477346,-0.00428619824630664
5740088,LLY.US,2017-07-27,73.3684,74.5234,73.096,74.49879473028237,6215339.8440642,1.0143646091746574,4.310782947137631,0.014262415660286045
5740089,LLY.US,2017-07-28,74.3651,74.677,74.0311,74.56980198542213,4257055.7700465,1.0009531329385508,4.311735626133405,0.0009526789957738503
5740090,LLY.US,2017-07-31,74.7851,75.1575,74.1491,74.17802477388689,4550063.751438,0.9947461680049542,4.30646794423169,-0.005267681901715441
5740091,LLY.US,2017-08-01,74.3561,74.6146,73.6894,73.9193021728578,3831896.2063853,0.9965121395208656,4.30297398698662,-0.0034939572450694697
5740092,LLY.US,2017-08-02,73.6379,73.7339,72.7473,73.42534569640954,5097896.1299527,0.9933176252760996,4.2962691852303525,-0.006704801756267684
5740093,LLY.US,2017-08-03,73.2069,73.836,73.1327,73.52321009554437,4110234.8109834,1.0013328421978356,4.297601139982489,0.0013319547521359453
5740094,LLY.US,2017-08-04,73.4912,73.8707,73.3684,73.87020560274381,3123198.3436681,1.0047195369564048,4.30230957484182,0.004708434859331228
5740095,LLY.US,2017-08-07,73.8608,73.9409,73.3297,73.65472488213985,3081268.6778361,0.9970829819837951,4.299388294036789,-0.0029212808050311434
5740096,LLY.US,2017-08-08,73.4665,74.2283,73.2526,73.55871369839062,3669548.8445931,0.9986964694538896,4.298083913155697,-0.0013043808810914953
5740097,LLY.US,2017-08-09,73.6982,74.2471,73.5546,74.09595901597197,2665736.2712407,1.0073036257782346,4.305360996617589,0.00727708346189116
5740098,LLY.US,2017-08-10,74.0668,74.0668,73.2763,73.63303585514427,3752387.6188709,0.9937523831666999,4.299093781756287,-0.006267214861301262
5740099,LLY.US,2017-08-11,73.8727,74.0242,73.2574,73.28547695736857,2706188.0972966,0.9952798510377945,4.294362457711733,-0.004731324044554198
5740100,LLY.US,2017-08-14,73.4566,73.7616,73.31,73.59371621188062,2081358.651324,1.004206007347013,4.29855964453399,0.00419718682225652
5740101,LLY.US,2017-08-15,73.6013,74.3601,73.6013,73.79879951270381,2158698.9329377,1.0027866958128973,4.301342464708591,0.0027828201746008824
5740102,LLY.US,2017-08-16,74.1798,74.2322,72.2638,72.87492652472413,4396681.3452819,0.9874811921863222,4.288744636433086,-0.012597828275503946
5740103,LLY.US,2017-08-17,72.6076,72.7601,70.1697,70.26160558315662,8024094.5955495,0.9641396421760934,4.252225498599871,-0.036519137833215275
5740104,LLY.US,2017-08-18,70.1697,70.1697,69.4831,69.59864085840057,4497113.8828498,0.9905643385280826,4.242745039253158,-0.009480459346712657
5740105,LLY.US,2017-08-21,69.6466,70.1142,69.4366,69.88500183863638,3978733.3167028,1.0041144622467328,4.2468510602463265,0.00410602099316749
5740106,LLY.US,2017-08-22,70.0151,71.0276,70.0151,70.67711483476369,2360700.6526006,1.0113345206451634,4.258121826510291,0.01127076626396558
5740107,LLY.US,2017-08-23,70.6204,70.9077,70.4847,70.57921949543066,1994386.1653776,0.9986148933843453,4.256735759747762,-0.001386066762529355
5740108,LLY.US,2017-08-24,70.7363,71.5595,70.6739,71.22615598502372,4637905.3767609,1.0091661043323799,4.265860110298229,0.009124350550466979
5740109,LLY.US,2017-08-25,71.306,71.8221,71.1067,71.15590019444376,2404545.2515304,0.9990136237227973,4.264873247231815,-0.0009868630664139873
5740110,LLY.US,2017-08-28,71.4307,71.7319,71.0107,71.20183465298186,2122592.8037641,1.000645546727855,4.265518585684011,0.0006453384521956998
5740111,LLY.US,2017-08-29,70.9255,71.1989,70.55,70.9371899557731,2385132.4532153,0.9962831758690129,4.2617948369986545,-0.0037237486853563284
5740112,LLY.US,2017-08-30,71.4307,72.9394,71.1157,72.69050441557404,5577520.751754,1.0247164352139415,4.286210762742987,0.024415925744331813
5740113,LLY.US,2017-08-31,72.9394,73.4655,72.5521,73.41731137746055,4362296.3341536,1.0099986506866334,4.296159757641434,0.009948994898447394
5740114,LLY.US,2017-09-01,73.6379,73.7894,71.7319,72.32539394288543,4811463.7280018,0.9851272484092853,4.281175297689887,-0.014984459951546868
5740115,LLY.US,2017-09-05,71.7666,72.2905,71.3892,72.09154147459098,4094038.1311973,0.996766661672398,4.2779367208289,-0.0032385768609873495
5740116,LLY.US,2017-09-06,72.4362,72.8523,72.1182,72.71232049218526,2977860.2716481,1.0086109827158165,4.286510840499918,0.00857411967101847
